File ID,digit_label,participant,intonation
0017939.wav,30,S39,question
0017940.wav,1000,S2,excited
0017941.wav,7,S153,bored
0017942.wav,13,S119,bored
0017943.wav,15,S152,excited
0017944.wav,30,S96,bored
0017945.wav,90,S145,bored
0017946.wav,2,S63,question
0017947.wav,80,S149,excited
0017948.wav,19,S77,excited
0017949.wav,9,S51,excited
0017950.wav,20,S68,excited
0017951.wav,80,S133,excited
0017952.wav,100,S127,neutral
0017953.wav,17,S25,neutral
0017954.wav,70,S141,question
0017955.wav,1000,S154,question
0017956.wav,1,S114,question
0017957.wav,60,S46,neutral
0017958.wav,1000000000,S141,question
0017959.wav,4,S73,neutral
0017960.wav,11,S50,neutral
0017961.wav,18,S116,bored
0017962.wav,18,S125,neutral
0017963.wav,5,S182,excited
0017964.wav,9,S31,excited
0017965.wav,50,S109,neutral
0017966.wav,1000000000,S31,neutral
0017967.wav,1000000000,S158,bored
0017968.wav,10,S88,question
0017969.wav,15,S165,neutral
0017970.wav,12,S16,bored
0017971.wav,0,S115,excited
0017972.wav,1000,S109,bored
0017973.wav,17,S168,bored
0017974.wav,9,S47,neutral
0017975.wav,1000000000,S67,excited
0017976.wav,8,S182,neutral
0017977.wav,17,S7,question
0017978.wav,100,S184,bored
0017979.wav,19,S46,excited
0017980.wav,1000,S180,neutral
0017981.wav,5,S3,question
0017982.wav,10,S9,bored
0017983.wav,17,S87,question
0017984.wav,70,S43,question
0017985.wav,100,S138,bored
0017986.wav,8,S171,bored
0017987.wav,40,S165,bored
0017988.wav,40,S39,question
0017989.wav,1000000000,S77,neutral
0017990.wav,14,S52,excited
0017991.wav,12,S3,neutral
0017992.wav,70,S167,excited
0017993.wav,4,S120,question
0017994.wav,10,S49,question
0017995.wav,18,S75,question
0017996.wav,50,S54,question
0017997.wav,16,S76,question
0017998.wav,70,S123,bored
0017999.wav,17,S108,excited
0018000.wav,1,S109,neutral
0018001.wav,5,S25,question
0018002.wav,16,S145,excited
0018003.wav,6,S90,excited
0018004.wav,5,S18,bored
0018005.wav,30,S148,bored
0018006.wav,70,S102,question
0018007.wav,60,S129,excited
0018008.wav,0,S167,question
0018009.wav,15,S66,question
0018010.wav,100,S127,excited
0018011.wav,15,S100,question
0018012.wav,19,S111,bored
0018013.wav,16,S165,bored
0018014.wav,50,S18,neutral
0018015.wav,1000000000,S22,question
0018016.wav,90,S169,excited
0018017.wav,10,S157,excited
0018018.wav,70,S115,neutral
0018019.wav,0,S1,neutral
0018020.wav,4,S136,bored
0018021.wav,19,S95,excited
0018022.wav,3,S10,question
0018023.wav,1000000000,S165,bored
0018024.wav,100,S170,neutral
0018025.wav,7,S160,question
0018026.wav,90,S36,question
0018027.wav,16,S93,excited
0018028.wav,0,S127,question
0018029.wav,0,S6,question
0018030.wav,13,S129,neutral
0018031.wav,1000000,S20,question
0018032.wav,90,S83,excited
0018033.wav,70,S29,excited
0018034.wav,4,S63,question
0018035.wav,60,S87,neutral
0018036.wav,1000000000,S110,bored
0018037.wav,30,S35,question
0018038.wav,1000,S178,neutral
0018039.wav,80,S45,bored
0018040.wav,17,S104,bored
0018041.wav,9,S107,neutral
0018042.wav,10,S42,bored
0018043.wav,50,S148,neutral
0018044.wav,60,S37,excited
0018045.wav,1000,S35,neutral
0018046.wav,90,S19,excited
0018047.wav,1000000000,S159,question
0018048.wav,80,S97,excited
0018049.wav,1,S104,bored
0018050.wav,4,S21,neutral
0018051.wav,10,S57,bored
0018052.wav,1000000000,S108,bored
0018053.wav,30,S61,bored
0018054.wav,1000000,S48,question
0018055.wav,12,S60,question
0018056.wav,100,S42,excited
0018057.wav,1,S140,bored
0018058.wav,9,S37,bored
0018059.wav,1000000,S86,neutral
0018060.wav,19,S20,excited
0018061.wav,18,S16,excited
0018062.wav,7,S154,bored
0018063.wav,50,S75,excited
0018064.wav,19,S65,bored
0018065.wav,40,S72,excited
0018066.wav,4,S106,excited
0018067.wav,70,S142,excited
0018068.wav,8,S52,neutral
0018069.wav,2,S152,excited
0018070.wav,13,S172,bored
0018071.wav,19,S183,neutral
0018072.wav,50,S167,bored
0018073.wav,15,S126,bored
0018074.wav,4,S99,excited
0018075.wav,11,S167,bored
0018076.wav,11,S93,bored
0018077.wav,1000,S35,bored
0018078.wav,9,S155,excited
0018079.wav,12,S165,excited
0018080.wav,1000000000,S47,question
0018081.wav,5,S44,bored
0018082.wav,12,S158,bored
0018083.wav,16,S6,excited
0018084.wav,2,S155,neutral
0018085.wav,0,S147,bored
0018086.wav,80,S127,bored
0018087.wav,0,S59,neutral
0018088.wav,2,S1,neutral
0018089.wav,1000,S129,question
0018090.wav,19,S148,bored
0018091.wav,1000000,S142,neutral
0018092.wav,11,S89,bored
0018093.wav,19,S28,bored
0018094.wav,40,S133,neutral
0018095.wav,17,S170,bored
0018096.wav,80,S10,bored
0018097.wav,80,S143,question
0018098.wav,12,S117,neutral
0018099.wav,70,S50,question
0018100.wav,1,S148,neutral
0018101.wav,70,S136,question
0018102.wav,1,S86,excited
0018103.wav,17,S180,bored
0018104.wav,90,S171,question
0018105.wav,7,S34,excited
0018106.wav,20,S89,question
0018107.wav,50,S104,neutral
0018108.wav,10,S168,neutral
0018109.wav,3,S151,question
0018110.wav,30,S144,question
0018111.wav,10,S144,bored
0018112.wav,40,S11,neutral
0018113.wav,1000000,S171,question
0018114.wav,16,S9,bored
0018115.wav,18,S45,question
0018116.wav,1000000,S87,bored
0018117.wav,60,S40,question
0018118.wav,0,S132,excited
0018119.wav,13,S183,neutral
0018120.wav,19,S155,bored
0018121.wav,5,S174,bored
0018122.wav,17,S73,neutral
0018123.wav,10,S13,bored
0018124.wav,6,S165,excited
0018125.wav,100,S135,excited
0018126.wav,40,S183,neutral
0018127.wav,8,S159,excited
0018128.wav,90,S1,question
0018129.wav,18,S96,neutral
0018130.wav,2,S122,bored
0018131.wav,1000,S9,excited
0018132.wav,7,S124,neutral
0018133.wav,1,S99,excited
0018134.wav,100,S97,question
0018135.wav,50,S20,question
0018136.wav,90,S140,question
0018137.wav,18,S87,question
0018138.wav,2,S83,bored
0018139.wav,4,S54,excited
0018140.wav,1000,S129,neutral
0018141.wav,40,S73,neutral
0018142.wav,15,S136,excited
0018143.wav,2,S24,neutral
0018144.wav,1000,S165,question
0018145.wav,4,S23,neutral
0018146.wav,6,S104,bored
0018147.wav,10,S100,bored
0018148.wav,20,S110,bored
0018149.wav,17,S42,question
0018150.wav,12,S9,neutral
0018151.wav,3,S182,neutral
0018152.wav,1000000000,S121,question
0018153.wav,11,S41,neutral
0018154.wav,14,S165,question
0018155.wav,1,S93,excited
0018156.wav,1000,S62,excited
0018157.wav,16,S171,bored
0018158.wav,5,S32,bored
0018159.wav,11,S166,bored
0018160.wav,1000000,S160,neutral
0018161.wav,90,S180,bored
0018162.wav,30,S161,bored
0018163.wav,1000000,S156,question
0018164.wav,1000000000,S21,excited
0018165.wav,15,S87,neutral
0018166.wav,18,S77,excited
0018167.wav,3,S110,neutral
0018168.wav,40,S96,excited
0018169.wav,0,S30,question
0018170.wav,1000000000,S134,question
0018171.wav,70,S162,question
0018172.wav,100,S60,neutral
0018173.wav,80,S26,question
0018174.wav,8,S111,bored
0018175.wav,11,S59,neutral
0018176.wav,70,S59,bored
0018177.wav,20,S26,excited
0018178.wav,100,S86,question
0018179.wav,13,S42,excited
0018180.wav,1000000,S110,neutral
0018181.wav,15,S74,excited
0018182.wav,0,S82,neutral
0018183.wav,15,S12,neutral
0018184.wav,60,S47,excited
0018185.wav,16,S77,question
0018186.wav,1,S143,bored
0018187.wav,19,S65,neutral
0018188.wav,90,S52,excited
0018189.wav,20,S163,excited
0018190.wav,13,S119,bored
0018191.wav,1,S87,bored
0018192.wav,40,S127,excited
0018193.wav,15,S43,neutral
0018194.wav,2,S128,neutral
0018195.wav,1000000,S66,excited
0018196.wav,9,S109,question
0018197.wav,100,S99,excited
0018198.wav,70,S79,neutral
0018199.wav,9,S126,excited
0018200.wav,7,S150,question
0018201.wav,90,S11,question
0018202.wav,10,S99,excited
0018203.wav,50,S184,excited
0018204.wav,1000000,S3,excited
0018205.wav,16,S8,question
0018206.wav,9,S144,neutral
0018207.wav,100,S70,question
0018208.wav,1,S57,question
0018209.wav,7,S73,bored
0018210.wav,12,S178,question
0018211.wav,17,S92,excited
0018212.wav,12,S27,bored
0018213.wav,30,S82,neutral
0018214.wav,13,S110,question
0018215.wav,1000000,S153,question
0018216.wav,8,S178,neutral
0018217.wav,16,S18,excited
0018218.wav,30,S102,excited
0018219.wav,17,S156,bored
0018220.wav,1000000,S127,neutral
0018221.wav,90,S124,excited
0018222.wav,12,S7,bored
0018223.wav,40,S81,excited
0018224.wav,1000,S25,neutral
0018225.wav,20,S169,question
0018226.wav,10,S157,excited
0018227.wav,14,S31,bored
0018228.wav,5,S8,neutral
0018229.wav,14,S141,question
0018230.wav,0,S42,question
0018231.wav,14,S12,bored
0018232.wav,4,S15,bored
0018233.wav,30,S43,bored
0018234.wav,30,S90,neutral
0018235.wav,16,S18,bored
0018236.wav,100,S32,bored
0018237.wav,6,S114,neutral
0018238.wav,60,S4,bored
0018239.wav,0,S82,neutral
0018240.wav,9,S35,excited
0018241.wav,10,S126,neutral
0018242.wav,100,S141,excited
0018243.wav,1000000,S41,question
0018244.wav,15,S15,neutral
0018245.wav,1000000,S32,bored
0018246.wav,10,S146,neutral
0018247.wav,16,S133,excited
0018248.wav,40,S97,question
0018249.wav,40,S136,bored
0018250.wav,60,S7,excited
0018251.wav,18,S158,bored
0018252.wav,18,S83,neutral
0018253.wav,10,S144,question
0018254.wav,60,S80,bored
0018255.wav,3,S17,bored
0018256.wav,70,S117,excited
0018257.wav,1000000,S61,question
0018258.wav,17,S139,question
0018259.wav,5,S50,bored
0018260.wav,3,S34,bored
0018261.wav,20,S163,excited
0018262.wav,90,S15,neutral
0018263.wav,19,S80,neutral
0018264.wav,4,S114,neutral
0018265.wav,70,S100,neutral
0018266.wav,16,S112,bored
0018267.wav,18,S74,question
0018268.wav,3,S34,bored
0018269.wav,2,S129,excited
0018270.wav,90,S167,bored
0018271.wav,40,S101,excited
0018272.wav,18,S12,neutral
0018273.wav,7,S119,neutral
0018274.wav,7,S31,neutral
0018275.wav,4,S112,neutral
0018276.wav,40,S129,question
0018277.wav,90,S15,neutral
0018278.wav,60,S12,excited
0018279.wav,15,S171,bored
0018280.wav,19,S15,excited
0018281.wav,5,S140,neutral
0018282.wav,0,S171,question
0018283.wav,2,S168,neutral
0018284.wav,7,S174,question
0018285.wav,18,S120,bored
0018286.wav,10,S144,neutral
0018287.wav,11,S170,bored
0018288.wav,50,S119,question
0018289.wav,2,S165,excited
0018290.wav,8,S35,neutral
0018291.wav,70,S37,excited
0018292.wav,10,S13,excited
0018293.wav,1000000000,S110,excited
0018294.wav,1000000000,S156,question
0018295.wav,1000,S8,bored
0018296.wav,60,S35,excited
0018297.wav,30,S140,neutral
0018298.wav,11,S29,question
0018299.wav,17,S138,question
0018300.wav,0,S145,question
0018301.wav,90,S74,excited
0018302.wav,60,S95,question
0018303.wav,9,S88,neutral
0018304.wav,1,S90,question
0018305.wav,1,S164,excited
0018306.wav,40,S37,neutral
0018307.wav,1000000000,S179,neutral
0018308.wav,6,S25,question
0018309.wav,14,S41,neutral
0018310.wav,3,S90,neutral
0018311.wav,1000,S29,bored
0018312.wav,16,S119,neutral
0018313.wav,50,S147,question
0018314.wav,2,S106,neutral
0018315.wav,1,S141,question
0018316.wav,7,S86,bored
0018317.wav,1000,S168,bored
0018318.wav,7,S16,neutral
0018319.wav,60,S142,excited
0018320.wav,8,S154,neutral
0018321.wav,20,S106,bored
0018322.wav,60,S40,neutral
0018323.wav,1000,S182,excited
0018324.wav,60,S116,bored
0018325.wav,40,S63,bored
0018326.wav,9,S95,question
0018327.wav,3,S23,neutral
0018328.wav,30,S93,question
0018329.wav,10,S170,question
0018330.wav,70,S111,question
0018331.wav,13,S182,bored
0018332.wav,9,S39,question
0018333.wav,40,S169,neutral
0018334.wav,40,S42,bored
0018335.wav,0,S143,neutral
0018336.wav,0,S72,question
0018337.wav,19,S158,bored
0018338.wav,1000000000,S9,neutral
0018339.wav,3,S84,question
0018340.wav,16,S120,question
0018341.wav,20,S5,excited
0018342.wav,30,S161,excited
0018343.wav,70,S87,neutral
0018344.wav,50,S32,neutral
0018345.wav,12,S130,neutral
0018346.wav,11,S86,question
0018347.wav,13,S6,neutral
0018348.wav,18,S66,question
0018349.wav,19,S59,bored
0018350.wav,3,S181,excited
0018351.wav,30,S119,bored
0018352.wav,12,S100,neutral
0018353.wav,7,S3,question
0018354.wav,14,S55,excited
0018355.wav,1000000000,S129,question
0018356.wav,13,S39,neutral
0018357.wav,7,S163,bored
0018358.wav,1000000000,S61,neutral
0018359.wav,12,S178,bored
0018360.wav,1000000,S73,excited
0018361.wav,0,S155,excited
0018362.wav,17,S84,excited
0018363.wav,50,S94,excited
0018364.wav,8,S145,neutral
0018365.wav,80,S158,excited
0018366.wav,1000000,S72,bored
0018367.wav,100,S109,neutral
0018368.wav,1,S149,question
0018369.wav,11,S84,excited
0018370.wav,4,S12,excited
0018371.wav,1000000,S162,question
0018372.wav,1,S58,bored
0018373.wav,50,S151,bored
0018374.wav,80,S101,bored
0018375.wav,100,S78,bored
0018376.wav,30,S3,excited
0018377.wav,1000000,S93,question
0018378.wav,0,S68,excited
0018379.wav,1000000000,S4,neutral
0018380.wav,12,S32,bored
0018381.wav,14,S91,neutral
0018382.wav,14,S37,bored
0018383.wav,6,S15,bored
0018384.wav,19,S27,neutral
0018385.wav,60,S88,excited
0018386.wav,19,S121,excited
0018387.wav,12,S170,question
0018388.wav,5,S89,question
0018389.wav,70,S25,excited
0018390.wav,1000000,S66,bored
0018391.wav,18,S122,question
0018392.wav,16,S117,question
0018393.wav,90,S100,excited
0018394.wav,3,S144,bored
0018395.wav,40,S154,question
0018396.wav,13,S179,question
0018397.wav,1000000,S155,excited
0018398.wav,1000,S32,neutral
0018399.wav,80,S94,neutral
0018400.wav,13,S116,bored
0018401.wav,7,S6,bored
0018402.wav,60,S72,excited
0018403.wav,100,S67,excited
0018404.wav,30,S100,excited
0018405.wav,14,S144,bored
0018406.wav,1000000000,S86,excited
0018407.wav,11,S81,bored
0018408.wav,2,S34,excited
0018409.wav,70,S61,neutral
0018410.wav,8,S27,question
0018411.wav,1,S34,question
0018412.wav,3,S11,neutral
0018413.wav,90,S61,question
0018414.wav,9,S164,neutral
0018415.wav,100,S80,excited
0018416.wav,1,S68,excited
0018417.wav,1000000000,S61,excited
0018418.wav,2,S142,excited
0018419.wav,60,S152,excited
0018420.wav,19,S83,excited
0018421.wav,9,S180,neutral
0018422.wav,2,S97,bored
0018423.wav,4,S141,bored
0018424.wav,15,S80,neutral
0018425.wav,70,S43,neutral
0018426.wav,19,S18,neutral
0018427.wav,60,S35,bored
0018428.wav,3,S184,question
0018429.wav,15,S165,question
0018430.wav,3,S141,question
0018431.wav,18,S170,bored
0018432.wav,20,S44,question
0018433.wav,17,S53,excited
0018434.wav,100,S84,question
0018435.wav,20,S5,question
0018436.wav,3,S42,question
0018437.wav,5,S68,bored
0018438.wav,5,S145,bored
0018439.wav,2,S50,bored
0018440.wav,1000000000,S66,excited
0018441.wav,1000,S26,excited
0018442.wav,14,S68,excited
0018443.wav,30,S45,neutral
0018444.wav,20,S174,bored
0018445.wav,12,S26,bored
0018446.wav,14,S114,bored
0018447.wav,14,S182,neutral
0018448.wav,9,S148,excited
0018449.wav,14,S74,bored
0018450.wav,12,S28,question
0018451.wav,3,S129,bored
0018452.wav,12,S165,bored
0018453.wav,80,S84,excited
0018454.wav,12,S181,excited
0018455.wav,80,S164,question
0018456.wav,1000000000,S17,excited
0018457.wav,100,S182,excited
0018458.wav,70,S87,bored
0018459.wav,5,S13,bored
0018460.wav,90,S157,neutral
0018461.wav,13,S83,bored
0018462.wav,1000000000,S144,neutral
0018463.wav,9,S171,neutral
0018464.wav,20,S170,excited
0018465.wav,90,S11,neutral
0018466.wav,20,S6,bored
0018467.wav,100,S50,excited
0018468.wav,70,S104,question
0018469.wav,80,S31,bored
0018470.wav,17,S95,excited
0018471.wav,20,S179,neutral
0018472.wav,9,S10,question
0018473.wav,2,S151,excited
0018474.wav,17,S183,question
0018475.wav,70,S65,bored
0018476.wav,4,S62,neutral
0018477.wav,1,S119,neutral
0018478.wav,1000000,S97,bored
0018479.wav,0,S100,neutral
0018480.wav,17,S126,question
0018481.wav,17,S42,neutral
0018482.wav,1,S139,bored
0018483.wav,6,S145,bored
0018484.wav,7,S137,bored
0018485.wav,7,S94,question
0018486.wav,70,S82,bored
0018487.wav,90,S91,question
0018488.wav,14,S38,neutral
0018489.wav,14,S66,bored
0018490.wav,1000,S32,bored
0018491.wav,13,S169,excited
0018492.wav,8,S162,excited
0018493.wav,11,S42,bored
0018494.wav,50,S4,bored
0018495.wav,3,S32,neutral
0018496.wav,1000000000,S112,question
0018497.wav,5,S123,neutral
0018498.wav,14,S110,question
0018499.wav,16,S86,neutral
0018500.wav,60,S74,excited
0018501.wav,14,S49,neutral
0018502.wav,6,S57,question
0018503.wav,40,S53,bored
0018504.wav,1,S67,bored
0018505.wav,20,S130,question
0018506.wav,60,S141,question
0018507.wav,9,S9,neutral
0018508.wav,14,S115,question
0018509.wav,2,S170,bored
0018510.wav,4,S39,neutral
0018511.wav,9,S39,question
0018512.wav,8,S126,excited
0018513.wav,14,S119,question
0018514.wav,3,S95,question
0018515.wav,70,S81,bored
0018516.wav,1,S117,question
0018517.wav,13,S114,neutral
0018518.wav,50,S144,question
0018519.wav,90,S77,question
0018520.wav,0,S108,excited
0018521.wav,8,S109,excited
0018522.wav,11,S96,question
0018523.wav,18,S42,bored
0018524.wav,50,S126,excited
0018525.wav,1,S132,neutral
0018526.wav,7,S80,neutral
0018527.wav,90,S144,question
0018528.wav,70,S129,excited
0018529.wav,19,S153,question
0018530.wav,3,S6,neutral
0018531.wav,14,S151,neutral
0018532.wav,90,S16,bored
0018533.wav,16,S52,bored
0018534.wav,60,S13,neutral
0018535.wav,19,S47,bored
0018536.wav,30,S43,excited
0018537.wav,18,S63,neutral
0018538.wav,5,S113,bored
0018539.wav,11,S143,excited
0018540.wav,19,S167,excited
0018541.wav,14,S66,bored
0018542.wav,1000000,S82,bored
0018543.wav,7,S19,bored
0018544.wav,100,S168,question
0018545.wav,10,S31,bored
0018546.wav,17,S95,question
0018547.wav,18,S152,neutral
0018548.wav,14,S150,neutral
0018549.wav,100,S126,bored
0018550.wav,15,S10,bored
0018551.wav,12,S87,question
0018552.wav,20,S71,neutral
0018553.wav,5,S63,excited
0018554.wav,14,S78,neutral
0018555.wav,1000000,S78,bored
0018556.wav,0,S177,neutral
0018557.wav,14,S14,excited
0018558.wav,90,S25,question
0018559.wav,10,S49,excited
0018560.wav,0,S87,bored
0018561.wav,16,S3,neutral
0018562.wav,15,S13,bored
0018563.wav,90,S121,question
0018564.wav,30,S126,question
0018565.wav,70,S12,bored
0018566.wav,10,S81,neutral
0018567.wav,16,S92,bored
0018568.wav,60,S15,neutral
0018569.wav,8,S5,neutral
0018570.wav,16,S121,question
0018571.wav,100,S167,neutral
0018572.wav,80,S174,neutral
0018573.wav,40,S25,excited
0018574.wav,1000000000,S114,neutral
0018575.wav,3,S22,question
0018576.wav,40,S109,neutral
0018577.wav,0,S147,excited
0018578.wav,6,S169,excited
0018579.wav,90,S19,bored
0018580.wav,60,S65,bored
0018581.wav,8,S61,neutral
0018582.wav,15,S148,excited
0018583.wav,10,S125,question
0018584.wav,70,S35,bored
0018585.wav,14,S73,excited
0018586.wav,10,S2,question
0018587.wav,12,S139,neutral
0018588.wav,16,S23,excited
0018589.wav,7,S73,neutral
0018590.wav,30,S171,excited
0018591.wav,1000000,S25,question
0018592.wav,16,S180,excited
0018593.wav,70,S22,question
0018594.wav,1000000,S115,excited
0018595.wav,9,S61,bored
0018596.wav,1,S142,question
0018597.wav,18,S78,bored
0018598.wav,13,S170,neutral
0018599.wav,6,S29,excited
0018600.wav,6,S5,bored
0018601.wav,3,S151,excited
0018602.wav,0,S37,neutral
0018603.wav,80,S62,neutral
0018604.wav,13,S47,bored
0018605.wav,14,S79,excited
0018606.wav,1000000000,S175,excited
0018607.wav,6,S85,excited
0018608.wav,15,S6,neutral
0018609.wav,1000000,S144,excited
0018610.wav,2,S44,excited
0018611.wav,10,S23,question
0018612.wav,100,S49,excited
0018613.wav,10,S13,neutral
0018614.wav,40,S138,question
0018615.wav,15,S28,question
0018616.wav,4,S43,bored
0018617.wav,1,S114,neutral
0018618.wav,100,S104,bored
0018619.wav,60,S140,question
0018620.wav,13,S172,bored
0018621.wav,16,S167,excited
0018622.wav,15,S112,neutral
0018623.wav,10,S165,neutral
0018624.wav,90,S19,bored
0018625.wav,2,S147,bored
0018626.wav,70,S133,bored
0018627.wav,7,S6,question
0018628.wav,18,S82,question
0018629.wav,40,S166,bored
0018630.wav,1000000000,S62,question
0018631.wav,14,S139,neutral
0018632.wav,18,S110,bored
0018633.wav,90,S104,bored
0018634.wav,13,S153,question
0018635.wav,2,S91,bored
0018636.wav,50,S1,excited
0018637.wav,14,S174,neutral
0018638.wav,50,S125,bored
0018639.wav,18,S67,bored
0018640.wav,0,S161,excited
0018641.wav,11,S113,excited
0018642.wav,18,S95,neutral
0018643.wav,15,S67,excited
0018644.wav,4,S39,bored
0018645.wav,13,S177,question
0018646.wav,1000000000,S165,bored
0018647.wav,4,S38,excited
0018648.wav,7,S90,bored
0018649.wav,16,S165,question
0018650.wav,14,S6,bored
0018651.wav,1000000,S66,excited
0018652.wav,13,S146,question
0018653.wav,14,S22,neutral
0018654.wav,17,S139,neutral
0018655.wav,0,S92,excited
0018656.wav,5,S73,bored
0018657.wav,30,S26,bored
0018658.wav,1,S172,neutral
0018659.wav,20,S19,bored
0018660.wav,16,S60,question
0018661.wav,9,S37,question
0018662.wav,0,S44,neutral
